Total Current Assets,Total Current Liabilities,Total Debt,"Total Assets, Reported",Net Income - Actual,Total Revenue,Total Equity,"Property Plant And Equipment, Total - Gross",Total CO2 Equivalent Emissions To Revenues USD in million,Company Market Capitalization,Revenue Per Share,P/E (Daily Time Series Ratio),returns_yearly,RIC,Year,ESG Score
773.603,690.733,4479.295,6901.758,,3540.195,800.434,9346.296,,956.4694061,19.19991214,,40.211741947,BKD,2021,69.25476252
366.2,159.1,386.0,1168.7,81.7,1051.1,487.1,965.0,,1293.635594,14.55817175,20.25902612,7.687422678,WST,2009,
397.2,171.1,379.6,1271.0,72.4,1055.7,579.1,1062.1,,1371.884728,14.54132231,17.92566939,8.890569997000002,WST,2010,
436.6,169.7,358.4,1294.3,72.8,1104.7,625.7,1077.2,,1279.549979,15.05040872,21.07373308,-4.920137796,WST,2011,
472.0,243.2,349.4,1399.1,82.0,1192.3,654.9,1136.8,,1868.214814,16.11216216,24.5769179,39.94234559900001,WST,2012,
557.3,261.8,411.5,1564.0,97.1,1266.4,728.9,1274.8,,3426.127373,17.63788301,31.52287754,62.596391785,WST,2013,
650.7,236.9,373.5,1671.6,116.1,1368.4,906.4,1369.0,,3783.779524,19.16526611,32.26529784,10.67619509,WST,2014,
659.1,252.5,335.5,1669.7,129.7,1421.4,956.9,1390.8,105.2650379,4341.119909,19.52472528,47.32825627,16.526871435,WST,2015,40.4457346
673.7,314.3,298.2,1695.1,135.3,1399.8,1023.9,1440.3,97.07176463,6208.20856,18.96747968,45.95117248,37.220414131,WST,2016,58.01876722
641.9,241.0,228.6,1716.7,163.4,1509.1,1117.5,1554.7,84.35369896,7326.535912,20.12133333,39.27883314,17.600337967999998,WST,2017,67.57252879
743.5,279.5,197.0,1862.8,210.6,1599.1,1279.9,1745.8,81.14003727,7262.030148,21.09630607,31.22849716,3.8585583729999975,WST,2018,72.9465349
894.4,283.7,196.1,1978.9,211.8,1717.4,1396.3,1752.7,66.40469591,11123.01817,22.77718833,49.87558475,46.103473352,WST,2019,81.5148557
1058.7,341.6,257.3,2341.4,244.6,1839.9,1573.2,1890.2,56.29419163,20944.31163,24.40185676,68.73236566,69.21868438999999,WST,2020,81.84281383
1373.7,503.4,255.2,2793.8,360.5,2146.9,1854.5,2103.8,45.28676367,34744.12713,28.323219,58.2696398,44.048589538,WST,2021,80.87463953
6890.770752,7217.469802,3844.4454,14914.95794,588.7905074,21036.26646,3265.557609,1981.687659,,8871.433165,135.5016225,15.57730245,5.663618311999999,EXHO.PA,2009,76.96613331
6932.376035,7262.187155,3479.507313,14935.36971,563.6869814,19319.32059,3433.841158,1901.487956,12.68984901,10723.52954,124.4015658,19.37599786,30.613422292,EXHO.PA,2010,83.75534103
8008.027086,8004.663782,3496.715173,16230.18453,751.2422327,22214.62365,4159.286083,,7.878737407,15216.97717,144.1185694,19.62893374,15.505687047999999,EXHO.PA,2015,75.37383266
718.7463692,442.95341,646.1310561,1566.602765,84.56176437,1212.675729,258.2200534,1032.154061,382.626608,688.3485166,4.422120383,11.02642987,55.643780745,MGAMM.L,2009,46.58114375
681.6381303,460.9464681,582.5289809,1683.40043,55.15969748,1523.985061,298.4592003,1064.332024,292.6517482,1034.202875,5.448164783,23.33333333,52.617821851,MGAMM.L,2010,51.04630423
672.9374327,468.5915735,501.0373282,1611.680472,93.96016346,1586.56621,335.3767919,1074.453648,254.0470713,1115.964721,5.590019104,12.77505222,15.299238799000001,MGAMM.L,2011,54.82647169
694.2567305,445.5422473,464.1841823,1617.809262,130.5917438,1710.397539,356.371658,1070.047071,263.4844536,1221.524632,6.013826403,10.74327296,10.529547800000001,MGAMM.L,2012,58.26820147
661.5747136,345.6569432,443.324937,1573.576014,99.62041986,1637.279597,379.946372,1110.262452,264.3571271,1502.892223,5.805956017,21.32895266,24.486040515,MGAMM.L,2013,57.61562693
637.0755451,417.2116356,434.5954537,1509.743216,87.28241859,1585.735336,394.1987715,1130.941541,301.9444393,1408.762672,5.579645797,21.69746749,4.909735151999998,MGAMM.L,2014,53.75586542
613.5733641,390.5690348,420.4690566,1384.433301,84.29342727,1435.356776,235.4626717,1088.391939,294.0145951,1040.507797,5.025759018,43.43398876,-18.075878809,MGAMM.L,2015,53.33114516
523.787066,300.801745,391.7349525,1263.043094,73.33454856,1343.80711,220.7746271,1098.272711,296.0802871,1004.694989,4.706855026,26.66043905,22.731216438999997,MGAMM.L,2016,64.05660065
590.1509918,477.1538537,450.1381624,1282.073423,71.29498299,1220.270404,149.0180598,1095.060693,242.274049,1300.60665,4.280148733,9.637142857,21.521962659,MGAMM.L,2017,78.87946375
532.1046373,357.6640363,313.0742622,1256.215544,79.13108781,1353.096962,263.7552697,1153.118582,256.6677794,958.1744762,4.719556898,12.14414248,-18.393072270999998,MGAMM.L,2018,74.73626025
620.2479971,484.0026535,406.9500434,1320.865439,100.9645961,1318.95188,296.3463795,1168.418636,229.1301878,1199.446913,4.598855929,13.6755824,28.677746505,MGAMM.L,2019,72.66885553
569.3424669,382.4329683,414.8379069,1272.26985,75.30497124,1245.197369,276.6041812,1270.082175,178.7710062,1384.091736,4.37371749,24.89583333,18.298164865,MGAMM.L,2021,74.97237113
,,0.0,191.653,,441.056,140.3,,,,6.854017094,,0.0,SFM.O,2009,
,,0.0,220.818,,487.693,157.932,,,,7.578756799,,0.0,SFM.O,2010,
103.464,90.64,370.173,761.646,,1105.879,267.453,270.377,,,11.40622357,,0.0,SFM.O,2011,
103.464,90.64,370.173,761.646,,1105.879,267.453,270.377,,,11.40622357,,0.0,SFM.O,2012,
231.627,175.621,430.812,1172.404,67.423,2437.911,513.771,476.244,,5159.296689,17.4429292,52.73122284,-6.425341915000002,SFM.O,2014,
334.129,220.84,407.055,1369.073,111.156,2967.424,685.389,637.542,,4083.980702,19.2280338,34.9459186,-18.803598800000003,SFM.O,2015,33.83323333
345.215,230.422,290.472,1426.364,134.714,3593.031,822.992,731.606,,2692.868691,23.05042437,21.31999144,-27.798041270000002,SFM.O,2016,42.31508752
264.026,259.155,384.736,1439.893,124.534,4046.385,672.909,902.538,,3240.26838,27.03844895,24.89113324,33.55947351299999,SFM.O,2017,44.10803726
299.507,299.714,482.727,1581.603,139.74,4664.612,650.694,1096.636,,2999.966184,33.82997302,18.4821232,3.0271567530000025,SFM.O,2018,47.0054432
333.841,310.0,580.07,1675.614,167.536,5207.336,589.196,1249.298,35.98756663,2274.469976,40.12557021,17.9948108,-17.63343747,SFM.O,2019,44.93757754
387.839,416.812,550.173,2722.983,150.006,5634.835,581.952,2347.761,35.98756663,2370.800548,47.05813332,9.469340067,12.221100271000001,SFM.O,2020,44.93757754
465.96,496.132,261.418,2806.404,287.45,6468.759,881.293,2471.964,30.60262409,3331.834298,54.71612363,12.6200671,18.748975439000002,SFM.O,2021,54.00570709
159.173,89.501,30.719,366.186,21.112,403.803,224.446,155.923,,195.5274705,37.91933515,21.39508291,25.317176768999996,DCO,2009,
164.091,78.266,28.252,353.909,20.883,430.748,233.886,162.321,,228.6746015,40.98458611,18.52355843,24.438337448,DCO,2010,
161.392,71.286,3.28,345.452,17.808,408.406,254.185,165.4,,134.3720843,38.54341261,26.87378805,-46.172150868,DCO,2011,
340.791,116.458,392.24,808.087,14.186,580.914,204.284,199.139,,171.3173501,55.13610478,,41.666361173999995,DCO,2012,
329.586,105.804,365.744,780.089,17.042,747.037,222.675,214.815,,321.3568379,70.28951825,16.06635659,73.86200581099999,DCO,2013,
333.581,108.258,332.702,762.645,14.887,736.65,234.271,223.157,,276.7099757,67.8814965,30.04409161,-13.771284203,DCO,2014,
328.741,111.071,290.052,747.599,19.867,742.045,256.57,227.525,,179.7722452,66.69467913,,-34.197603664999995,DCO,2015,
263.262,83.607,240.687,557.081,-9.699,666.011,185.734,225.084,,285.598724,60.2888567,,61.727870127,DCO,2016,
225.941,86.306,166.899,515.429,,550.642,212.103,237.074,,322.2868633,48.73369325,24.30668284,15.573527538000002,DCO,2017,28.01251872
284.082,126.535,231.198,644.739,10.383,629.307,256.825,261.885,52.77719224,584.2905677,53.97606999,24.50866267,36.143089641,DCO,2019,30.92804568
340.768,144.69,307.887,790.429,32.461,721.088,292.8,297.241,48.44492568,629.073483,61.15061058,22.43463875,35.909502859999996,DCO,2020,42.47582735
410.284,142.902,318.922,837.347,29.174,628.941,329.334,296.08,41.58267652,557.6475495,52.71044251,16.60359407,-4.534154401999997,DCO,2021,49.15870663
935.8871137,647.0625236,32.78679359,1194.112467,63.10893188,1612.73815,448.8251492,166.8302093,,1403.04853,21.07816918,22.87924595,15.598992812999997,NDXG.DE,2009,
932.5702915,554.3062475,143.7167153,1203.089389,33.16034652,1727.84888,494.3580714,209.5516234,,682.9524405,22.5826437,16.37975845,-53.70485101300001,NDXG.DE,2010,
995.2163735,637.7499833,175.3207143,1320.287606,29.40016619,1332.997124,492.3697412,244.655207,,525.4075093,17.42200921,21.50766079,-21.521790233999997,NDXG.DE,2011,
984.0983819,768.2161812,317.9909385,1332.022006,-38.76524431,1222.752104,484.6110032,253.2116505,,406.3875934,14.854777,,-20.241678181999998,NDXG.DE,2012,
1236.359513,804.4052561,264.8459191,1637.516838,14.17421989,1964.532534,505.9996701,328.5138961,,2061.657678,23.0932789,36.5786808,55.666222638,NDXG.DE,2014,
1114.383355,761.1988145,188.9421158,1499.848787,47.16200863,2098.265288,479.0407065,314.0349604,,4045.577977,22.64351875,46.96485179,84.474635536,NDXG.DE,2015,
1236.903379,953.05872,224.8053344,1585.699547,58.74842654,2639.094927,494.7785102,305.4202278,,2905.19049,28.50615747,24.31732265,-42.465254023,NDXG.DE,2016,
1807.339151,1305.933558,677.5998738,3147.828007,100.5589361,3569.210471,988.2369638,583.11291,,1442.732191,33.604651,14.62146646,-73.51060882899999,NDXG.DE,2017,
1851.081441,1324.477873,823.4702079,3367.988628,51.74791354,3692.119816,1102.421996,722.3125922,4.105845265,1175.755427,33.25987466,,0.07081560400000164,NDXG.DE,2018,49.9759181
2042.580741,1764.321268,739.9302688,3507.817231,-94.45245444,2820.355078,799.717864,601.1606569,4.348444449,2016.455952,25.40672055,,59.657806627,NDXG.DE,2019,51.78517618
2817.974127,2626.69103,786.2554088,4487.082707,-78.28141181,3682.009058,835.5794453,840.7136291,3.97574009,4467.990087,32.41391194,,86.63892384599998,NDXG.DE,2020,74.03360983
3522.760137,3643.987543,1123.39277,5385.991695,-153.6880147,5679.946263,944.7154372,1028.799463,2.389524099,2902.527494,46.12463158,,-26.674503523,NDXG.DE,2021,79.10268863
,,,,,,,,,,,,0.0,GTT.PA,2009,
153.7823557,42.65266537,3.431208615,175.1588523,,99.89565915,92.88876998,45.13678015,,,2.697782784,,0.0,GTT.PA,2010,
118.4440129,61.57540453,3.282847896,142.405178,,72.17864078,45.08349515,45.26990291,,,1.949256816,,0.0,GTT.PA,2011,
118.4440129,61.57540453,3.282847896,142.405178,,72.17864078,45.08349515,45.26990291,,,1.949256816,,0.0,GTT.PA,2012,
118.4440129,61.57540453,3.282847896,142.405178,,72.17864078,45.08349515,45.26990291,,,1.949256816,,0.0,GTT.PA,2013,
260.8200236,169.8971878,2.990900844,304.9014487,,299.1368172,119.2470517,53.71663414,,2193.348645,8.078490721,14.23129196,15.481150258,GTT.PA,2014,
207.0743362,139.5947499,1.95971693,240.8455816,130.8143293,274.3119821,92.10185689,54.86602552,,1569.007917,7.352771593,13.15300901,-14.280039825000003,GTT.PA,2015,
217.645334,140.7391319,1.184826403,254.8734267,130.1900828,245.9334716,109.3754412,54.87885666,,1601.908201,6.597363228,12.33976621,24.136671908,GTT.PA,2016,
203.8593356,100.2081581,0.658116064,232.1005046,126.678092,247.6366695,126.3708999,55.25862069,3.174756712,2228.41099,6.66329433,15.45132678,30.152467059,GTT.PA,2017,58.80643656
269.9319826,128.9823779,0.747351879,297.9318866,144.1905754,277.8169648,163.6316743,66.22161442,2.491470989,2855.550592,7.481225767,19.08999161,36.127111649,GTT.PA,2018,57.34732073
363.8281035,184.6419396,2.794981191,397.7647032,162.5752832,282.1210662,205.7803468,64.11941463,1.961008224,3549.639809,7.595732227,25.71956042,30.547000509000004,GTT.PA,2019,60.21569545
351.4842051,156.2832096,2.359706746,391.1227944,157.6589754,323.0993431,226.7594108,70.20379795,1.188955893,3586.475176,8.686054622,14.58209054,1.6705777539999973,GTT.PA,2020,58.59803718
375.073278,122.1812408,7.43160723,445.5959941,240.3834298,484.710552,298.3927699,96.39960918,1.693593532,3466.901829,13.02060262,19.12795146,-16.420242439,GTT.PA,2021,58.89711538
1504.268852,2517.476507,3960.004584,8475.38964,349.8378837,8863.310795,1124.22645,5220.032088,362.0921525,3310.598465,15.11796889,14.89947381,17.492309661,FGP.L,2009,75.40930161
1618.716504,2049.584769,3979.686338,8490.442862,281.1911715,9506.885087,1358.495149,5692.380099,278.9603626,2989.067507,16.04119386,11.59984193,1.7728337430000014,FGP.L,2010,66.63387035
1770.788246,2287.628849,3848.089902,8442.103913,323.7304208,10286.63493,1496.657529,5928.918386,292.3597261,2529.852928,17.3067406,12.66775958,-7.793484051,FGP.L,2011,69.04825072
1984.918589,2393.81374,3919.565809,8505.307312,301.6423272,10692.59218,1374.617761,6079.473592,287.5460949,1639.114051,18.00826967,9.884966327,-28.84765151,FGP.L,2012,63.75025789
2236.072053,2723.113172,4193.509159,8408.147754,197.3854813,10490.08133,1200.577639,6095.766512,257.2476698,2465.341215,17.7557233,,-14.907545461999998,FGP.L,2013,63.5608739
2201.209657,2331.839312,3251.911958,8343.969209,134.0092945,11192.49546,2018.428112,6554.142993,215.5766922,2001.8829,10.53609664,21.98187062,-12.097071658,FGP.L,2014,56.59967755
1813.319505,2051.707534,2876.805689,7776.872361,182.4647494,8964.664049,2161.048967,6397.066449,273.657157,1905.202061,7.423537635,19.42784719,4.634910602,FGP.L,2015,56.55900861
1631.202619,1974.787503,2700.005743,7663.393062,181.4708691,7492.103147,2309.901218,6232.914082,358.2446592,1540.223834,6.181603256,12.08868145,-0.91467130662808,FGP.L,2016,55.67881764
1582.677857,1774.616436,2246.559532,7259.167263,192.4117147,7092.067793,2578.12402,5983.089333,381.7435482,1805.390751,5.83085406,12.79379414,10.526143459,FGP.L,2017,54.66469676
2145.41989,2566.291064,2370.080727,7475.193407,196.4121863,8967.373024,2075.34477,6301.014688,302.0220806,1289.367734,7.441185814,,-16.309509657,FGP.L,2018,62.81747482
2534.662497,2520.719312,2148.814178,7751.628877,218.8409999,9287.073234,2025.671097,6144.644253,281.1106041,2020.797182,7.701362662,,47.656071552,FGP.L,2019,64.98996122
2754.8182,3626.440493,5314.424796,10485.17286,104.276996,5765.448043,1502.334592,9858.185973,411.6378137,1235.383623,4.761291637,,1.4824083630000011,FGP.L,2020,70.24841285
519.59,206.995,85.0,939.757,64.884,1630.323,547.879,730.333,,903.98517,55.19119282,12.09619776,58.674085948999995,PLCE.O,2009,
456.882,145.516,0.0,854.06,75.8,1643.587,588.97,786.474,,1289.664574,57.31502976,16.18773072,47.109911568,PLCE.O,2010,
477.701,130.396,0.0,854.331,83.172,1673.999,607.727,857.383,,1321.238727,61.01468873,16.63634001,12.360802353000004,PLCE.O,2011,
488.928,131.555,0.0,866.252,74.947,1715.862,624.969,884.928,,1044.76084,66.8482936,16.323537,-14.083984246999998,PLCE.O,2012,
545.235,191.506,0.0,923.41,78.334,1809.486,620.949,843.956,,1268.891215,74.53806228,23.48000264,27.754764028,PLCE.O,2013,
629.32,271.349,0.0,990.63,74.355,1765.789,616.778,778.985,,1208.203179,77.32818043,22.74550178,3.710046654000002,PLCE.O,2014,
609.279,274.467,0.0,958.618,66.851,1761.324,589.118,803.399,,1102.189164,80.3377121,19.99369764,1.809789782000001,PLCE.O,2015,
581.308,275.022,0.0,897.948,74.588,1725.777,527.793,809.478,,1820.875126,83.36281519,22.69299159,72.427191017,PLCE.O,2016,
611.163,329.197,15.38,910.499,103.015,1785.316,496.287,868.452,,2528.442175,94.16720291,20.62252062,43.540436226,PLCE.O,2017,49.42605278
656.504,360.524,21.46,940.228,143.541,1870.275,473.699,907.165,,1458.940163,103.0397774,11.74985295,-36.186188386999994,PLCE.O,2018,46.63271666
435.395,331.399,48.861,727.046,113.382,1938.084,314.437,934.455,,941.8502332,115.3278191,16.15382827,-27.147733056,PLCE.O,2019,43.6310406
547.083,718.499,245.124,1140.127,-14.256,1522.598,93.377,1136.765,,1138.754179,104.066571,7.590414386,52.984167074,PLCE.O,2021,56.71460678
216.2170775,325.6556378,2000.177149,4941.596213,106.3804886,368.8096354,2425.42975,1.248476896,,2418.652984,8.71223277,9.484112343,16.718577043,PSPN.S,2009,16.16488369
112.6856591,153.5123129,1907.490101,5122.749396,214.2655917,380.5881217,2647.411878,1.164654756,32.72196134,3581.584324,9.099556262,14.77385458,30.530342021,PSPN.S,2010,28.34325032
192.5934655,153.6336369,2137.384039,5987.344403,150.5925447,484.4134976,3152.546331,1.528655597,27.96799007,3845.153832,11.42154678,8.974661994,8.449490751999999,PSPN.S,2011,29.4906817
267.1981655,529.5104522,2076.465444,6453.622014,166.6331209,651.1742747,3486.448379,1.502773038,,4347.679297,15.15099415,9.908958935,13.78923871,PSPN.S,2012,25.40164043
220.0404151,293.2200983,1975.189514,6942.932824,171.4555485,609.8514473,4032.278536,1.545603495,,3900.682328,13.589641,9.554095797,-9.465428393,PSPN.S,2013,26.41914303
213.1597222,396.453853,2059.569892,7327.298387,197.4337692,474.499328,4300.212814,1.693548387,,3980.041513,10.34491292,19.53996812,17.404962650999998,PSPN.S,2014,31.18638845
139.8662106,103.6797103,1940.115683,6724.338598,173.8119676,297.5756966,3863.590182,0.545216779,,4084.985738,6.487669186,23.91076936,8.090916186000001,PSPN.S,2015,33.56313575
126.3206229,356.4284288,1965.497105,6779.719505,161.7885445,314.5318427,3863.518666,,50.57208524,3965.783462,6.857342744,25.53085317,4.342174548999999,PSPN.S,2016,34.9934168
89.73177442,84.99508744,2209.113775,6918.22362,170.569395,239.7376695,3799.129495,0.691687954,31.30619146,4347.633926,5.22669932,21.51883102,9.01680261938742,PSPN.S,2017,30.16950255
252.1636046,59.25279688,2556.796675,7579.023915,185.4527056,388.3249512,4093.769886,0.72257005,23.67693097,4514.079101,8.466161213,14.21732767,8.744506198,PSPN.S,2018,39.14471632
204.3957612,697.0052986,2049.329529,7763.687589,176.3205282,471.3460363,4235.691869,0.717342572,17.90050672,6322.689061,10.27616566,15.34554468,36.916761116,PSPN.S,2019,40.02216064
113.9315974,663.3849969,2320.867948,8303.620583,220.5061475,584.3407729,4598.28477,0.727423021,19.63183208,6159.105,12.739648,16.85953711,-6.6069473080000005,PSPN.S,2020,44.93289483
205.8829511,580.0723082,3454.078635,9789.905095,322.7524862,474.8921026,5173.613151,1.071065416,11.1357139,5709.633465,10.35347609,9.601394356,-0.8416718920000017,PSPN.S,2021,63.07331945
192.6713271,106.1482925,371.5906486,757.6495531,39.46923273,691.4680266,239.943846,860.3598441,70.18114728,227.6771598,3.715572416,,48.730853904,SDY.L,2009,36.7062658
193.1164316,122.671444,200.1002019,726.4639349,-8.526627647,533.0438611,374.3908179,841.5443242,67.62531639,227.9211719,1.271877502,,13.496014438457419,SDY.L,2010,60.1290898
226.8391606,110.2935283,182.9141217,675.8684814,-6.628083676,567.8192982,367.7519678,719.9538306,52.47631979,160.7033245,1.12018011,,-29.34882325142164,SDY.L,2011,52.82856783
160.2600022,129.8410208,123.5971246,638.9587102,14.00070004,527.2089784,366.4686765,759.5139367,52.60719035,328.0913835,1.030308732,30.37383178,78.57781148658901,SDY.L,2012,71.7527908
146.2339439,111.7275975,111.2715665,596.0325302,18.43191616,516.8351448,357.0722809,719.0088926,50.90415878,549.2210134,1.006887093,63.30365974,60.843011727280356,SDY.L,2013,74.63332342
186.828654,127.4168457,156.9005111,643.4550707,25.84545981,571.8942144,346.6923476,724.7944292,44.85154335,321.2242625,1.107892705,,-47.483162115,SDY.L,2015,43.99385723
141.712612,110.8430967,153.6296807,533.1093499,5.929396792,472.5189524,256.1451872,738.140363,48.28008008,329.3211624,0.913433119,,29.709376132,SDY.L,2016,37.28071651
130.4680541,100.6109418,96.59654009,437.8206817,17.17835785,463.4124923,237.8532987,615.3325054,54.70506501,435.1783735,0.890492876,28.08219178,22.032138029034932,SDY.L,2017,55.85262206
160.7523265,152.2031618,223.9600852,617.0815114,28.04897783,522.7603991,262.5014015,906.7720596,41.41481886,397.60514,0.999733025,15.05185935,2.671327786000001,SDY.L,2018,58.90604994
159.3692989,154.9387542,238.4675528,643.8623925,31.9915717,514.3341152,263.226479,903.9614282,44.95432799,536.3934908,0.981366371,15.60916278,36.611530684,SDY.L,2019,55.65693638
168.0160938,145.9119809,217.3157163,609.4774488,36.0518245,461.3302205,260.6546791,901.1772303,47.0847703,513.0563025,0.876553716,,9.268578234000001,SDY.L,2020,63.71028734
157.4944195,162.7304544,152.5339653,606.1399399,,457.8774768,302.036542,971.6978532,41.51768164,453.3249084,0.864735556,23.1218089,-7.519534177999998,SDY.L,2021,65.24510439
187.5553878,94.9455557,86.47488853,429.6724955,17.96876,258.1722369,267.0860066,540.3209348,,238.6877279,3.182578169,,78.457001719,AMS.S,2009,
