RIC,Year,returns_yearly
BITTI.HE,2013,182.11738550899997
BITTI.HE,2014,27.158167406999997
BITTI.HE,2015,82.81943513
BITTI.HE,2016,-6.993833025999999
BITTI.HE,2017,7.438969452999999
BITTI.HE,2018,39.512025038
BITTI.HE,2019,-10.916822534999998
BITTI.HE,2020,-1.8869467999999987
BITTI.HE,2021,3.9232984950000014
BKD,2009,189.084589011
BKD,2010,24.688091470999996
BKD,2011,-5.559678982999996
BKD,2012,44.123771593
BKD,2013,10.599368732999999
BKD,2014,33.008832831
BKD,2015,-61.438812912
BKD,2016,-29.259706709999996
BKD,2017,-19.171160943000004
BKD,2018,-25.480298564
BKD,2019,14.15661634373987
BKD,2020,-14.490380153000002
BKD,2021,40.211741947
BKGH.L,2009,-2.2195389369999994
BKGH.L,2010,9.934460225999999
BKGH.L,2011,38.789065945
BKGH.L,2012,34.468120788
BKGH.L,2013,51.268427283
BKGH.L,2014,2.7918594109999995
BKGH.L,2015,49.6121289
BKGH.L,2016,-17.488377663999998
BKGH.L,2017,46.441893908
BKGH.L,2018,-14.192414095
BKGH.L,2019,35.760561024
BKGH.L,2020,9.158198828
BKGH.L,2021,-5.997453799000002
BKNG.O,2009,123.917051438
BKNG.O,2010,76.692637738
BKNG.O,2011,19.840245488
BKNG.O,2012,35.703229498999995
BKNG.O,2013,66.054706229
BKNG.O,2014,1.4462297309999974
BKNG.O,2015,17.458723363999997
BKNG.O,2016,17.920148077999997
BKNG.O,2017,19.093036161
BKNG.O,2018,0.7194706820000007
BKNG.O,2019,20.466295184000003
BKNG.O,2020,17.546690892999997
BKNG.O,2021,9.727405093999998
BKR,2009,31.818903560000006
BKR,2010,45.576279196
BKR,2011,-4.004654948000001
BKR,2012,-14.366955991000001
BKR,2013,32.510793973
BKR,2014,5.341661251999998
BKR,2015,-16.820411831999998
BKR,2016,36.904208669999996
BKR,2017,-33.219055947
BKR,2018,-28.515036900000002
BKR,2019,25.109556677
BKR,2020,8.218524860000004
BKR,2021,26.087195550000004
BLL,2009,25.706366221
BLL,2010,30.133537378
BLL,2011,7.961155060999999
BLL,2012,24.537683136000002
BLL,2013,16.870624364
BLL,2014,29.610992161000002
BLL,2015,9.313713563999999
BLL,2016,5.505432151
BLL,2017,2.767341590000001
BLL,2018,22.438210348
BLL,2019,38.572063187
BLL,2020,39.942208698
BLL,2021,0.37642865999999753
BLND.L,2009,11.151909200000002
BLND.L,2010,11.026577726
BLND.L,2011,-9.651936371000001
BLND.L,2012,20.192664592
BLND.L,2013,12.832640152000021
BLND.L,2014,22.197774696
BLND.L,2015,2.329068323000044
BLND.L,2016,-18.142836625
BLND.L,2017,10.881897320999999
BLND.L,2018,-25.121900981
BLND.L,2019,21.237159909000003
BLND.L,2020,-10.660493174999994
BLND.L,2021,5.406065996999999
BMEB.L,2009,0.0
BMEB.L,2010,0.0
BMEB.L,2011,0.0
BMEB.L,2012,0.0
BMEB.L,2013,0.0
BMEB.L,2014,1.4298351499999997
BMEB.L,2015,3.372387587000002
BMEB.L,2016,6.797489433
BMEB.L,2017,46.391648103
BMEB.L,2018,-34.638053553
BMEB.L,2019,43.339736664
BMEB.L,2020,42.77252493900001
BMEB.L,2021,20.221678634
BMKB.L,2009,0.0
BMKB.L,2010,0.0
BMKB.L,2011,0.0
BMKB.L,2012,0.0
BMKB.L,2013,35.81081081
BMKB.L,2014,9.488072860305332
BMKB.L,2015,-6.354241351999999
BMKB.L,2016,0.8527185897872815
BMKB.L,2017,-25.374547459
BMKB.L,2018,11.650572492000002
BMKB.L,2019,-20.842786106
BMKB.L,2020,53.503381369
BMKB.L,2021,-1.650973325
BMWG.DE,2009,45.78144578
BMWG.DE,2010,67.174658052
BMWG.DE,2011,-4.763023327000001
BMWG.DE,2012,43.730534595
BMWG.DE,2013,21.327433039
BMWG.DE,2014,9.367576341000001
BMWG.DE,2015,16.077680099999995
BMWG.DE,2016,0.779130680999998
BMWG.DE,2017,2.6368829630000015
BMWG.DE,2018,-14.535933162000001
BMWG.DE,2019,11.686351761
BMWG.DE,2020,12.099853766999999
BMWG.DE,2021,19.147897996
BMY,2009,19.225230968999995
BMY,2010,10.364732308
BMY,2011,34.220681279000004
BMY,2012,-2.821099716
BMY,2013,57.265544369
BMY,2014,14.967142519999998
BMY,2015,18.987227397999998
BMY,2016,-8.939689187
BMY,2017,10.580280515
BMY,2018,-9.378451452
BMY,2019,27.254917548
BMY,2020,1.7287104669999982
BMY,2021,-1.4980688309999994
BNRGn.DE,2009,0.0
BNRGn.DE,2010,36.638715988
BNRGn.DE,2011,-1.2024530930000008
BNRGn.DE,2012,36.196322502
BNRGn.DE,2013,34.760309109
BNRGn.DE,2014,7.368248205000001
BNRGn.DE,2015,7.6772624029999985
BNRGn.DE,2016,13.373863325
BNRGn.DE,2017,3.1222350010000004
BNRGn.DE,2018,-28.805428542999998
BNRGn.DE,2019,30.337456128999996
BNRGn.DE,2020,37.137532248
BNRGn.DE,2021,27.260503287
BNZL.L,2009,19.300934699
BNZL.L,2010,11.044924877
BNZL.L,2011,24.746415843
BNZL.L,2012,17.26436673
BNZL.L,2013,40.546553327
BNZL.L,2014,23.113113362
BNZL.L,2015,9.858225026999998
BNZL.L,2016,14.458348701000002
BNZL.L,2017,1.235122632250179
BNZL.L,2018,16.724121247
BNZL.L,2019,-9.592679690999999
BNZL.L,2020,22.308232007
BNZL.L,2021,3.3975238920000015
BO.CO,2009,119.12345677900001
BO.CO,2010,-19.384929615507307
BO.CO,2011,-1.287038159999998
BO.CO,2012,29.743366352
BO.CO,2013,-32.721257291
BO.CO,2014,-14.212988016999997
BO.CO,2015,111.91215032699999
BO.CO,2016,2.4474449140000036
BO.CO,2017,67.464416895
BO.CO,2018,-41.806984438
BO.CO,2019,-81.22323132830711
BO.CO,2020,105.928134524
BO.CO,2021,-7.878916043
BOL.ST,2009,201.148758824
BOL.ST,2010,49.451160505
BOL.ST,2011,-18.089808283999997
BOL.ST,2012,27.229902007999996
BOL.ST,2013,-15.242723148
BOL.ST,2014,27.85647837
BOL.ST,2015,24.550162850999996
BOL.ST,2016,59.144933505
BOL.ST,2017,21.256111007
BOL.ST,2018,-30.331322214
BOL.ST,2019,37.501879079
BOL.ST,2020,25.473334394999995
BOL.ST,2021,4.234828984999999
BOLL.PA,2009,35.336381843000005
BOLL.PA,2010,37.12354489
BOLL.PA,2011,-2.139050665
BOLL.PA,2012,57.784644987
BOLL.PA,2013,54.825397487
BOLL.PA,2014,-8.809481429000002
BOLL.PA,2015,18.926968886999997
BOLL.PA,2016,-20.84085413202277
BOLL.PA,2017,33.314944245
BOLL.PA,2018,-22.653877041999998
BOLL.PA,2019,12.838739804646181
BOLL.PA,2020,-6.726107066000003
BOLL.PA,2021,42.639799847000006
BONAVb.ST,2009,0.0
BONAVb.ST,2010,0.0
BONAVb.ST,2011,0.0
BONAVb.ST,2012,0.0
BONAVb.ST,2013,0.0
BONAVb.ST,2014,0.0
BONAVb.ST,2015,0.0
BONAVb.ST,2016,30.178619945999998
BONAVb.ST,2017,-15.498890645
BONAVb.ST,2018,7.563740851000002
BONAVb.ST,2019,-7.3981115179999986
BONAVb.ST,2020,-1.5836161329999978
BONAVb.ST,2021,7.879597083
BOND.PA,2009,37.271694437
BOND.PA,2010,-7.614130316999999
BOND.PA,2011,-10.917140329999999
BOND.PA,2012,17.084834099000002
BOND.PA,2013,10.459480113
BOND.PA,2014,7.0613133889999995
BOND.PA,2015,20.099583284999998
BOND.PA,2016,12.137995227000001
BOND.PA,2017,62.850375982
BOND.PA,2018,-37.634494629
BOND.PA,2019,-16.744791677000002
BOND.PA,2020,-7.459093538
BOND.PA,2021,6.241438362000068
BOOH.L,2009,0.0
BOOH.L,2010,0.0
BOOH.L,2011,0.0
BOOH.L,2012,0.0
BOOH.L,2013,0.0
BOOH.L,2014,-50.71533398630123
BOOH.L,2015,8.269494811000003
BOOH.L,2016,139.342999059
BOOH.L,2017,37.210841413999994
BOOH.L,2018,-2.4875728859999917
BOOH.L,2019,70.38642555999999
BOOH.L,2020,60.00420722800001
BOOH.L,2021,-40.473945936
BOOM.O,2009,40.739474527999995
BOOM.O,2010,25.756466982999996
BOOM.O,2011,3.668630958000003
BOOM.O,2012,-31.096345894
BOOM.O,2013,50.281881362
BOOM.O,2014,-27.432724869
BOOM.O,2015,-69.674436871
BOOM.O,2016,105.595545253
BOOM.O,2017,62.900431737999995
BOOM.O,2018,47.472051965
BOOM.O,2019,40.66372688700001
BOOM.O,2020,11.640599313000006
BOOM.O,2021,-6.235733131000002
BOOT.L,2009,60.093982827
BOOT.L,2010,5.2013375382257285
BOOT.L,2011,33.57995006684299
BOOT.L,2012,14.744806683994872
BOOT.L,2013,45.05652528
BOOT.L,2014,2.2391403480000003
BOOT.L,2015,17.91094362850617
BOOT.L,2016,-5.471452005
BOOT.L,2017,52.246349828551374
BOOT.L,2018,-22.723397881000004
BOOT.L,2019,35.61969018264373
BOOT.L,2020,-11.077052504999997
BOOT.L,2021,13.895543618000001
BOOZT.ST,2009,0.0
BOOZT.ST,2010,0.0
BOOZT.ST,2011,0.0
BOOZT.ST,2012,0.0
BOOZT.ST,2013,0.0
BOOZT.ST,2014,0.0
BOOZT.ST,2015,0.0
BOOZT.ST,2016,0.0
BOOZT.ST,2017,-3.682298434000001
BOOZT.ST,2018,-39.959609567
BOOZT.ST,2019,30.755836979256376
BOOZT.ST,2020,155.071221472
BOOZT.ST,2021,-22.119460960999998
BORY.WA,2009,134.666668832
BORY.WA,2010,184.71571539896965
BORY.WA,2011,-11.914315785504083
BORY.WA,2012,5.351328938150527
BORY.WA,2013,-14.716554197708312
BORY.WA,2014,18.707745611
BORY.WA,2015,-16.090004804
BORY.WA,2016,56.852201642
BORY.WA,2017,21.925965760346514
BORY.WA,2018,-59.408145687
BORY.WA,2019,-7.9392054168607284
BORY.WA,2020,-26.532772596999997
BORY.WA,2021,5.098755032
BOSN.AS,2009,61.29567862
BOSN.AS,2010,37.446141453
BOSN.AS,2011,-14.669511690999997
BOSN.AS,2012,24.438741968
BOSN.AS,2013,17.671521623000004
BOSN.AS,2014,21.786683367000002
BOSN.AS,2015,-10.732709538999998
BOSN.AS,2016,-6.403800717999999
BOSN.AS,2017,0.1196156439999998
BOSN.AS,2018,-27.602105867
BOSN.AS,2019,10.691318797000001
BOSN.AS,2020,4.1345587250000015
BOSN.AS,2021,18.592318518
BOSSn.DE,2009,40.771005427999995
BOSSn.DE,2010,101.51615484499999
BOSSn.DE,2011,21.691950208
BOSSn.DE,2012,46.132617529
BOSSn.DE,2013,30.410085984
BOSSn.DE,2014,3.1005379439999996
BOSSn.DE,2015,-22.012965359
BOSSn.DE,2016,-12.914501909999998
BOSSn.DE,2017,26.24677948
BOSSn.DE,2018,-21.635851938
BOSSn.DE,2019,-9.532625152000001
BOSSn.DE,2020,-26.706669221999995
BOSSn.DE,2021,69.602292151
BOUY.PA,2009,33.674592341
BOUY.PA,2010,-6.397274004
BOUY.PA,2011,-20.825157705000002
BOUY.PA,2012,1.5382741350000018
BOUY.PA,2013,30.394675448
BOUY.PA,2014,16.55883598
BOUY.PA,2015,25.939398897999997
BOUY.PA,2016,0.8819235637900285
BOUY.PA,2017,29.260312365
BOUY.PA,2018,-26.162883989
BOUY.PA,2019,25.620968822
BOUY.PA,2020,0.16976403299999832
BOUY.PA,2021,12.273643512000001
BOWL.L,2009,0.0
BOWL.L,2010,0.0
BOWL.L,2011,0.0
BOWL.L,2012,0.0
BOWL.L,2013,0.0
BOWL.L,2014,0.0
BOWL.L,2015,0.0
BOWL.L,2016,-2.7467659069999995
BOWL.L,2017,24.790386028999997
BOWL.L,2018,20.369390517
BOWL.L,2019,27.805475426
BOWL.L,2020,-5.672396743000006
BOWL.L,2021,19.4167092
BOY.L,2009,36.624998647
BOY.L,2010,65.910135731
BOY.L,2011,5.158538311999996
BOY.L,2012,68.471568377
BOY.L,2013,45.855060717
BOY.L,2014,2.1487099039999977
BOY.L,2015,-4.032629570999999
BOY.L,2016,19.952324699000002
BOY.L,2017,41.428047981
BOY.L,2018,-15.942560336
BOY.L,2019,36.33079612685649
BOY.L,2020,-14.758852675
BOY.L,2021,21.970951354999997
BP.L,2009,21.937362315
BP.L,2010,-9.255374654
BP.L,2011,5.641536686
BP.L,2012,-2.000780550000001
BP.L,2013,20.217672515
BP.L,2014,-11.148874307
BP.L,2015,-5.539169557000002
BP.L,2016,47.96683184
BP.L,2017,10.616993731
BP.L,2018,2.4475616920000007
BP.L,2019,1.843470184
BP.L,2020,-45.59559334
BP.L,2021,34.876632805999996
BPOST.BR,2009,0.0
BPOST.BR,2010,0.0
BPOST.BR,2011,0.0
BPOST.BR,2012,0.0
BPOST.BR,2013,2.7595824680000005
BPOST.BR,2014,44.404032240999996
BPOST.BR,2015,15.460290596
BPOST.BR,2016,5.980572870999998
BPOST.BR,2017,18.333777138000002
BPOST.BR,2018,-86.691334529
BPOST.BR,2019,38.289546288
BPOST.BR,2020,1.8632216369999988
BPOST.BR,2021,-4.70748263
BR,2009,67.34605931600001
BR,2010,4.0168066919999985
BR,2011,7.125148642999999
BR,2012,6.459702398000001
BR,2013,59.725774302
BR,2014,19.054968166
BR,2015,19.450577792
BR,2016,23.852770042
BR,2017,33.912136486
BR,2018,11.922185159000001
BR,2019,28.000637371
BR,2020,27.72360026
BR,2021,10.541156961999999
BRBI.MI,2009,52.131195493
BRBI.MI,2010,51.75934178
BRBI.MI,2011,-6.176766521000001
BRBI.MI,2012,47.361753536
BRBI.MI,2013,77.185052712
BRBI.MI,2014,41.366449208
BRBI.MI,2015,54.928305211
BRBI.MI,2016,31.286594191000006
BRBI.MI,2017,13.185473835
BRBI.MI,2018,-30.668873274
BRBI.MI,2019,30.249046474000004
BRBI.MI,2020,6.331722427000001
BRBI.MI,2021,4.798625811000001
BRBY.L,2009,112.316963534
BRBY.L,2010,70.743100963
BRBY.L,2011,11.510986553999999
BRBY.L,2012,13.194008275999998
BRBY.L,2013,25.998087836
BRBY.L,2014,11.405820109999999
BRBY.L,2015,-26.599915576
BRBY.L,2016,29.619042750623997
BRBY.L,2017,23.423750622999997
BRBY.L,2018,2.764604120000003
BRBY.L,2019,31.032474338999997
BRBY.L,2020,-7.702840507999999
BRBY.L,2021,4.836105611
BRGB.OL,2009,0.0
BRGB.OL,2010,0.0
BRGB.OL,2011,0.0
BRGB.OL,2012,0.6831659340000003
BRGB.OL,2013,45.465959268
BRGB.OL,2014,71.72589985299999
BRGB.OL,2015,-5.599724877000002
BRGB.OL,2016,60.885015732
BRGB.OL,2017,2.3651366850000004
BRGB.OL,2018,-0.7240832510000015
BRGB.OL,2019,28.461379875012565
BRGB.OL,2020,47.117677573
BRGB.OL,2021,45.770078776
BRISA.IS,2009,86.49069098224815
BRISA.IS,2010,93.81688095451123
BRISA.IS,2011,21.479809429999996
BRISA.IS,2012,127.677566719
BRISA.IS,2013,0.06858818999999983
BRISA.IS,2014,81.422310352
BRISA.IS,2015,-13.625087783999998
BRISA.IS,2016,-16.043417322
BRISA.IS,2017,18.069565272
BRISA.IS,2018,-7.776955839000003
BRISA.IS,2019,51.72299765051479
BRISA.IS,2020,89.422873042
BRISA.IS,2021,18.464703274999998
BRX,2009,0.0
BRX,2010,0.0
BRX,2011,0.0
BRX,2012,0.0
BRX,2013,-0.3072286499999999
BRX,2014,24.743297379
BRX,2015,10.402234638
BRX,2016,0.3248331870717878
BRX,2017,-19.867321215000004
BRX,2018,-14.860774612999997
BRX,2019,48.230624327
BRX,2020,7.105357021000007
BRX,2021,34.438866704999995
BSS.MI,2009,40.062935067
BSS.MI,2010,7.562436069999999
BSS.MI,2011,-41.289948499000005
BSS.MI,2012,-4.150249990000002
BSS.MI,2013,82.109495292
BSS.MI,2014,67.639908299
BSS.MI,2015,67.646335765
BSS.MI,2016,28.558138805
BSS.MI,2017,88.823074385
BSS.MI,2018,-77.477399973
BSS.MI,2019,1.4691953660000032
BSS.MI,2020,37.487608986999994
BSS.MI,2021,41.331387389999996
BSX,2009,25.151455172
BSX,2010,-12.081904990000002
BSX,2011,-32.704299724
BSX,2012,9.955874157
BSX,2013,82.653415543
BSX,2014,11.883573614
BSX,2015,35.52033922196141
BSX,2016,18.819768856999996
BSX,2017,15.257747172000002
BSX,2018,37.815147859
BSX,2019,26.274353012
BSX,2020,-17.971915779
BSX,2021,20.319804273
BT.L,2009,14.143384019
BT.L,2010,37.528451700000005
BT.L,2011,11.258888810999998
BT.L,2012,24.741715186
BT.L,2013,54.678042128
BT.L,2014,10.251255136
BT.L,2015,20.622573926999998
BT.L,2016,-20.274298629
BT.L,2017,-21.722216342
BT.L,2018,-2.551986131999998
BT.L,2019,-9.198373187000001
BT.L,2020,-30.324319507
BT.L,2021,23.550108025
BTU,2009,0.0
BTU,2010,0.0
BTU,2011,0.0
BTU,2012,0.0
BTU,2013,0.0
BTU,2014,0.0
BTU,2015,0.0
BTU,2016,0.0
BTU,2017,28.867434955
BTU,2018,-20.098138482
BTU,2019,-98.233174756
BTU,2020,-69.217226383
BTU,2021,238.752396709
BUFAB.ST,2009,0.0
BUFAB.ST,2010,0.0
BUFAB.ST,2011,0.0
BUFAB.ST,2012,0.0
BUFAB.ST,2013,0.0
BUFAB.ST,2014,20.589356985
BUFAB.ST,2015,0.3809951259999975
BUFAB.ST,2016,38.66415395847387
BUFAB.ST,2017,36.29562421
BUFAB.ST,2018,-17.31165682
BUFAB.ST,2019,49.278571657
BUFAB.ST,2020,55.135146847
BUFAB.ST,2021,56.608726666
BULTEN.ST,2009,0.0
BULTEN.ST,2010,0.0
BULTEN.ST,2011,-28.80988450222865
BULTEN.ST,2012,-4.551715655999999
BULTEN.ST,2013,65.83928954629506
BULTEN.ST,2014,39.772762259000004
BULTEN.ST,2015,28.659273623999997
BULTEN.ST,2016,14.450242645
BULTEN.ST,2017,40.269380016
BULTEN.ST,2018,-27.099366329
BULTEN.ST,2019,-2.520097026000002
BULTEN.ST,2020,33.534862002
BULTEN.ST,2021,-0.8906501999999996
BURL.K,2009,0.0
BURL.K,2010,0.0
BURL.K,2011,0.0
BURL.K,2012,0.0
BURL.K,2013,25.793748565999998
BURL.K,2014,45.277705498
BURL.K,2015,-6.451647348
BURL.K,2016,74.481975083
BURL.K,2017,40.605669206
BURL.K,2018,29.370882399
BURL.K,2019,37.429258331
BURL.K,2020,23.43957166
BURL.K,2021,10.591807679000002
BVB.DE,2009,-9.445948117
BVB.DE,2010,120.242834805
BVB.DE,2011,-22.646356697999998
BVB.DE,2012,43.111616345
BVB.DE,2013,34.394075654999995
BVB.DE,2014,12.893340527000001
BVB.DE,2015,8.352932394
BVB.DE,2016,32.845373494
BVB.DE,2017,22.027141072999996
BVB.DE,2018,35.238248889
BVB.DE,2019,14.647121566
BVB.DE,2020,-32.496258536
BVB.DE,2021,-6.144178180999999
BVI.PA,2009,28.617155131000004
BVI.PA,2010,47.704105749
BVI.PA,2011,2.1008470349999993
BVI.PA,2012,43.994027472
BVI.PA,2013,4.729182677999999
BVI.PA,2014,-10.047619580000001
BVI.PA,2015,4.865624110000001
BVI.PA,2016,4.109536862999999
BVI.PA,2017,25.546746943000002
BVI.PA,2018,-20.234613945
BVI.PA,2019,30.838432719
BVI.PA,2020,1.6424796390000012
BVI.PA,2021,22.728789212000002
BVIC.L,2009,48.651107590999985
BVIC.L,2010,15.557061306000001
BVIC.L,2011,-33.927687745
BVIC.L,2012,27.226920137
BVIC.L,2013,56.909555495
BVIC.L,2014,-1.5438481979999992
BVIC.L,2015,8.345248148000001
BVIC.L,2016,-22.892889914
BVIC.L,2017,37.40646116800002
BVIC.L,2018,0.5679506850000022
BVIC.L,2019,14.370754644000002
BVIC.L,2020,-4.198167303000002
BVIC.L,2021,11.749909642
BWA,2009,56.19978714
BWA,2010,85.630148733
BWA,2011,-4.561010127999998
BWA,2012,15.082622451999997
BWA,2013,46.309739164
BWA,2014,2.045225173000002
BWA,2015,-20.039949008999997
BWA,2016,3.689528058000004
BWA,2017,28.877197222
BWA,2018,-33.464642045999994
BWA,2019,31.754325104000003
BWA,2020,0.7688510940000025
BWA,2021,13.906409234
BWNG.L,2009,25.127210737
BWNG.L,2010,26.682712055
BWNG.L,2011,-20.569559622
BWNG.L,2012,49.333074798
BWNG.L,2013,38.830659200999996
BWNG.L,2014,-28.26163313
BWNG.L,2015,-11.331244100999996
BWNG.L,2016,-22.597172198000003
BWNG.L,2017,24.759264211
BWNG.L,2018,-93.142584492
BWNG.L,2019,66.68326917799999
BWNG.L,2020,32.346719009
BWNG.L,2021,-15.118047574999999
BWXT.K,2009,0.0
BWXT.K,2010,25.619892182
BWXT.K,2011,0.07648219000000367
BWXT.K,2012,8.93706478
BWXT.K,2013,29.096604662
BWXT.K,2014,-9.822484344000001
BWXT.K,2015,41.933345395
BWXT.K,2016,24.199329925
BWXT.K,2017,44.564964300999996
BWXT.K,2018,-39.312170666
BWXT.K,2019,54.48792397
BWXT.K,2020,2.8653806520000007
BWXT.K,2021,-7.728136548999999
BWY.L,2009,39.457829492
BWY.L,2010,-9.526687526000003
BWY.L,2011,10.796172151
BWY.L,2012,43.889348228
BWY.L,2013,47.016954487999996
BWY.L,2014,27.554459737
BWY.L,2015,44.000013154
BWY.L,2016,-0.6865036269999987
BWY.L,2017,41.458516461
BWY.L,2018,-28.006599466
BWY.L,2019,50.440062114
BWY.L,2020,-5.606271246657032
BWY.L,2021,14.784470311
BXP,2009,37.52499233
BXP,2010,29.813652261
BXP,2011,19.6025286
BXP,2012,8.994151847000001
BXP,2013,0.2364657929999998
BXP,2014,31.499231103
BXP,2015,3.6006752570000002
BXP,2016,3.0999422689999996
BXP,2017,6.500229717000002
BXP,2018,-9.583652888
BXP,2019,24.966388966
BXP,2020,-20.988956577999993
BXP,2021,17.526990925
BYG.L,2009,55.223449052999996
BYG.L,2010,4.418494719999999
BYG.L,2011,-30.25705049
BYG.L,2012,40.184213080999996
BYG.L,2013,38.147478198
BYG.L,2014,29.378712786
BYG.L,2015,32.745939854999996
BYG.L,2016,-10.307222485
BYG.L,2017,28.517197148
BYG.L,2018,4.813489384
BYG.L,2019,36.881672914000006
BYG.L,2020,-4.295379745
BYG.L,2021,27.219801043
BYS.S,2009,25.286281504999998
BYS.S,2010,7.958432956776968
BYS.S,2011,-0.10470481099999968
BYS.S,2012,4.085149925764456
BYS.S,2013,25.455941015
BYS.S,2014,64.159055304
BYS.S,2015,3.8386768580000004
BYS.S,2016,13.903249216999999
BYS.S,2017,37.66610237
BYS.S,2018,-20.830562227999998
BYS.S,2019,51.540323537
BYS.S,2020,4.493117475000001
BYS.S,2021,21.476989474
BYWGnx.DE,2009,11.997674074999999
BYWGnx.DE,2010,35.962721209
BYWGnx.DE,2011,-21.252177771
BYWGnx.DE,2012,21.687979891
BYWGnx.DE,2013,17.61958367
BYWGnx.DE,2014,-17.867968868
BYWGnx.DE,2015,-1.8596974339999992
BYWGnx.DE,2016,12.292193689931889
BYWGnx.DE,2017,7.357389362999999
BYWGnx.DE,2018,-39.12730982276134
BYWGnx.DE,2019,37.02320314
BYWGnx.DE,2020,22.053800671
BYWGnx.DE,2021,14.776900246
BZU.MI,2009,13.21656111
BZU.MI,2010,-16.020993433
BZU.MI,2011,-18.435701850999997
BZU.MI,2012,50.576319508
BZU.MI,2013,26.030480406
BZU.MI,2014,-18.353485153999998
BZU.MI,2015,50.972952116
BZU.MI,2016,36.939195257
BZU.MI,2017,1.6703475249999995
BZU.MI,2018,-36.2586321
BZU.MI,2019,43.350993646
BZU.MI,2020,-9.858806277000003
BZU.MI,2021,7.722346215999998
CAF.MC,2009,48.048151168000004
CAF.MC,2010,11.361578693
CAF.MC,2011,2.4692680069999993
CAF.MC,2012,-5.974814871000001
CAF.MC,2013,16.273247767999997
CAF.MC,2014,-18.84486691
CAF.MC,2015,-13.101011598000001
CAF.MC,2016,44.168518154000004
CAF.MC,2017,-8.755765214
CAF.MC,2018,9.354750691
CAF.MC,2019,16.069011782
CAF.MC,2020,6.324622132000002
CAF.MC,2021,-7.983123252
CAG,2009,39.883008305000004
CAG,2010,2.5275389710000002
CAG,2011,20.030231313999998
CAG,2012,15.751885421999999
CAG,2013,18.403380572
CAG,2014,12.762275651000003
CAG,2015,18.956948252
CAG,2016,21.639144661
CAG,2017,-1.3861493339999995
CAG,2018,-45.737806782
CAG,2019,57.046802024
CAG,2020,12.561395666999998
CAG,2021,-3.2140019629999985
CAH,2009,33.450913158
CAH,2010,21.143966002
CAH,2011,8.839433642
CAH,2012,4.721463343
CAH,2013,53.435595856
CAH,2014,21.316456029
CAH,2015,13.212790071
CAH,2016,-17.59047108
CAH,2017,-10.892031103
CAH,2018,-21.549431004
CAH,2019,21.697695273
CAH,2020,12.775904058000002
CAH,2021,-2.423745896999999
CAI.MI,2009,56.613660283
CAI.MI,2010,-1.5406208490000015
CAI.MI,2011,18.291370906
CAI.MI,2012,3.544294803607461
CAI.MI,2013,102.302245503
CAI.MI,2014,-11.105747333000002
CAI.MI,2015,1.2733924800000005
CAI.MI,2016,-7.008658397
CAI.MI,2017,3.2688626680000006
CAI.MI,2018,-2.138286593
CAI.MI,2019,-11.019138104000003
CAI.MI,2020,-65.370069001
CAI.MI,2021,40.305414666
CAIV.VI,2009,97.876353502
CAIV.VI,2010,47.397694959
CAIV.VI,2011,-32.863421844
CAIV.VI,2012,26.850483870999998
CAIV.VI,2013,23.858620499
CAIV.VI,2014,19.409812166000002
CAIV.VI,2015,10.371046286999999
CAIV.VI,2016,5.552094663999998
CAIV.VI,2017,40.48127747
CAIV.VI,2018,8.598680437
CAIV.VI,2019,32.498291819
CAIV.VI,2020,-8.212600366000002
CAIV.VI,2021,18.953258196
CAKE.O,2009,95.72416656300001
CAKE.O,2010,40.494527376
CAKE.O,2011,-1.9507163239999987
CAKE.O,2012,12.719043809999999
CAKE.O,2013,41.574396269
CAKE.O,2014,6.934883705000001
CAKE.O,2015,-5.466268798999997
CAKE.O,2016,29.505282021000003
CAKE.O,2017,-16.338985878
CAKE.O,2018,-6.0939447939999996
CAKE.O,2019,-5.172680909999998
CAKE.O,2020,27.481808201999996
CAKE.O,2021,30.434096607
CAL,2009,63.694755961
CAL,2010,50.889390219999996
CAL,2011,-28.373981166999993
CAL,2012,83.859381349
CAL,2013,49.140758356
CAL,2014,21.413944852
CAL,2015,-14.417532829999997
CAL,2016,26.427408185999997
CAL,2017,7.584297776
CAL,2018,-10.740075174
CAL,2019,-4.229851688
CAL,2020,37.47510424000001
CAL,2021,43.80509494
CAL.L,2009,142.93856954200004
CAL.L,2010,-3.4391646179999995
CAL.L,2011,0.03510956257772957
CAL.L,2012,-3.473203712
CAL.L,2013,45.614741449
CAL.L,2014,20.552421905505106
CAL.L,2015,26.596760591
CAL.L,2016,-9.482728076
CAL.L,2017,14.528520841921196
CAL.L,2018,-61.731745445
CAL.L,2019,17.382247748
CAL.L,2020,-61.653858678999995
CAL.L,2021,-7.549698141000001
CAML.L,2009,0.0
CAML.L,2010,-8.157951578
CAML.L,2011,-39.541892214
CAML.L,2012,105.862004105
CAML.L,2013,26.499654719
CAML.L,2014,35.952072742
CAML.L,2015,-4.655689731000003
CAML.L,2016,52.16589964
CAML.L,2017,41.866505466
CAML.L,2018,-25.160202632999997
CAML.L,2019,9.619433168
CAML.L,2020,21.269015779
CAML.L,2021,1.4760462330000017
CAPCC.L,2009,0.0
CAPCC.L,2010,17.052768086
CAPCC.L,2011,23.572735281
CAPCC.L,2012,28.586761357999997
CAPCC.L,2013,34.259085591152726
CAPCC.L,2014,12.318261669
CAPCC.L,2015,20.14292791488672
CAPCC.L,2016,-35.164224768000004
CAPCC.L,2017,11.522551874
CAPCC.L,2018,-29.595677223
CAPCC.L,2019,16.376391064
