RIC,Total Current Assets,Total Current Liabilities,Total Debt,"Total Assets, Reported",Net Income - Actual,Revenue Per Share,Total Revenue,Total Equity,Total CO2 Equivalent Emissions To Revenues USD in million,ESG Score,Company Market Capitalization,"Property Plant And Equipment, Total - Gross",P/E (Daily Time Series Ratio),Year,returns_yearly
APH,2706.915,888.514,1706.497,5215.463,568.617,6.54489274,4292.065,2429.959,,22.2528752,14115.506,1133.331,23.83523274,2013,33.731811705
APH,3157.567,1609.878,2132.874,6168.028,625.372,7.109356368,4614.669,2859.509,,29.89168559,16652.33629,1336.379,25.34501437,2014,20.376737886999997
APH,3452.2,1045.6,2656.2,6985.9,719.4,8.341131705,5345.5,2907.4,,22.975949,16100.48514,1440.3,21.84058007,2015,-0.8539225110000013
APH,3850.0,1008.4,2813.5,7458.4,769.2,8.797314376,5568.7,3238.5,,57.12512027,20729.74781,1510.4,26.89506123,2016,27.488300646
APH,3591.2,1635.2,3010.7,8498.7,856.0,9.972081218,6286.4,3674.9,41.80565658,60.30213089,26808.77263,1718.6,28.03714443,2017,28.258375778
APH,4656.0,1579.4,3542.6,10003.9,1052.7,11.07630332,7011.3,3989.8,39.40087783,67.99957626,24413.52472,2016.9,20.62889879,2018,-5.924274604
APH,4571.6,2451.3,3570.7,10044.9,1177.9,13.11900192,8202.0,4017.0,37.86806721,66.09247089,32089.29745,2190.6,27.80460987,2019,33.027533668
APH,4211.2,2132.7,3606.7,10815.5,1150.4,13.35725885,8225.4,4530.3,39.27921013,71.73311456,39120.46679,2682.9,34.44724254,2020,27.227497474999996
APH,5490.8,2304.3,3866.5,12327.3,1151.4,13.98195122,8598.9,5384.9,35.62930408,75.24874055,52303.50981,3017.6,37.07173164,2021,12.665385024999999
BUFAB.ST,147.6076087,80.93349348,187.7461523,283.7350912,,9.381971352,240.9290243,50.75277227,,,,31.15834753,,2009,0.0
BUFAB.ST,158.5889296,91.52284718,188.7835703,296.5960237,,11.29053381,291.6182301,51.77501565,,,,33.26477689,,2010,0.0
BUFAB.ST,168.8637881,95.03760272,186.7069311,300.8943349,,11.61791299,311.6379686,58.59635878,,,,35.51206481,,2011,0.0
BUFAB.ST,168.8637881,95.03760272,186.7069311,300.8943349,,11.61791299,311.6379686,58.59635878,,,,35.51206481,,2012,0.0
BUFAB.ST,168.8637881,95.03760272,186.7069311,300.8943349,,11.61791299,311.6379686,58.59635878,,,,35.51206481,,2013,0.0
BUFAB.ST,180.8380071,85.91358926,105.7995557,322.0594404,,11.724715,315.5343577,157.2234219,,,289.1412023,43.65591064,12.06925596,2014,20.589356985
BUFAB.ST,166.762876,56.1862613,82.22692579,284.7796806,15.53314534,7.398421422,281.9575396,147.1361683,,,251.5053189,37.20094927,16.7867956,2015,0.3809951259999975
BUFAB.ST,181.6136861,66.06286628,113.6565441,314.0945954,14.61902813,7.635897739,291.0081099,140.0580122,,,325.3394316,39.06943704,17.12770106,2016,38.66415395847387
BUFAB.ST,182.5927512,66.42730876,105.4053164,314.1298023,20.83658325,8.202270802,312.5926414,142.4069743,,,493.7079058,,24.07070103,2017,36.29562421
BUFAB.ST,238.1213651,82.42193692,134.3623883,399.1855347,26.29207658,10.27642195,390.2849409,172.6471341,6.908489642,23.65898619,364.3625112,51.4527476,13.17563568,2018,-17.31165682
BUFAB.ST,256.7665266,85.62649677,145.2713388,417.2879671,27.49830158,11.3913264,427.680629,180.7419457,5.676515995,26.83481788,532.4727314,62.92078984,17.70137003,2019,49.278571657
BUFAB.ST,272.0572527,95.49241615,240.0128178,560.7776116,26.25625272,12.37689684,464.4306772,186.9258705,4.182209325,35.00145785,903.8953218,113.3304849,27.79580947,2020,55.135146847
BUFAB.ST,305.9112821,115.8883966,219.2384477,607.5619613,35.92109373,15.41249752,578.9550567,235.0635438,4.662614047,34.66750154,1889.065997,121.488046,39.56904267,2021,56.608726666
BANB.S,198.8536883,33.33208361,0.0,428.6427969,51.21161898,2.725899482,182.7697066,351.6308932,,,435.1218868,318.3025588,15.29271869,2009,-11.174408285000002
BANB.S,200.0212458,42.67310478,14.48575567,458.167069,43.41313979,2.612018171,175.6137132,363.2110092,,,406.935376,361.392564,20.99321298,2010,-10.427104917
BANB.S,208.2131762,50.61917515,26.21424746,491.3154794,30.45307792,2.432510785,163.7750402,384.6159614,,,235.6388841,408.4274237,26.43083086,2011,-45.741957293
BANB.S,215.2399744,78.00234642,52.38374573,490.6143345,10.27968972,2.308460658,155.5119454,356.1614761,,,270.9968369,415.956698,50.57647471,2012,17.975273349
BANB.S,231.5685418,80.9273621,55.3872201,481.8361551,16.2991371,2.547271497,171.8164937,364.3473512,,,371.3708494,431.5237575,35.05610714,2013,36.48880205251379
BANB.S,243.9818548,77.94466846,50.44914875,491.4616935,26.73159683,2.831653223,191.1794355,376.8346774,,,404.2800817,446.9937276,25.80550525,2014,4.802283075
BANB.S,215.9682125,53.90001006,21.48274821,437.5948094,29.80719926,2.738146206,185.0286691,351.2030983,,,428.5102326,409.9929585,24.02102958,2015,11.524805438
BANB.S,206.2527451,58.7332801,17.39169495,443.0345378,32.38531177,3.07711068,208.2291875,352.7280894,,,723.8024228,436.4493911,33.64467865,2016,62.483592874
BANB.S,221.8441737,97.76085675,54.46649636,487.8257025,41.26690035,3.429943385,232.3423069,358.9742582,,,1289.504176,476.8834742,52.22341637,2017,59.828251705
BANB.S,257.8209997,139.8101201,97.43816073,559.0218618,43.90756303,3.956356006,268.5127784,384.0418762,14.67413748,21.15813618,941.7461305,,36.40566958,2018,-26.049042282
BANB.S,311.1697575,198.026289,153.3115957,626.3501121,,4.237654571,287.854086,391.4937844,14.80782223,33.26421972,1341.379502,566.6293051,41.64480852,2019,34.701501557
BANB.S,342.1771027,107.821864,110.6643935,668.6753461,57.03875316,4.685513371,324.1527175,462.7175036,9.789070413,52.0858961,3770.202647,603.3953296,82.97667002,2020,106.137056414
BANB.S,398.2295786,155.33725,121.5128234,803.1680036,83.9647198,6.493110937,454.1803186,537.4692125,15.97691378,57.45886864,7171.250936,713.5837758,101.8658813,2021,65.000418779
OVV,5602.0,3894.0,9005.0,47247.0,4405.0,140.0172918,21053.0,22974.0,529.5179953,59.7191999,24301.3951,55524.0,8.980100165,2009,35.496100392
OVV,5795.0,4245.0,7768.0,33827.0,3448.0,73.95528347,11114.0,16614.0,658.6245772,50.98469476,21412.09398,45503.0,9.943025644,2010,-5.6252969199999985
OVV,2854.0,2834.0,7629.0,33583.0,665.0,59.94863477,8870.0,16833.0,710.2130625,51.34662977,13626.49495,51321.0,1297.437334,2011,-34.95620917
OVV,4367.0,3486.0,8150.0,23415.0,398.0,57.49694418,8467.0,8578.0,1033.527132,45.13942696,14532.36731,54864.0,,2012,11.741463233
OVV,5477.0,2612.0,7751.0,18700.0,997.0,35.04006519,5160.0,5295.0,893.6497098,42.57297994,13359.50173,55627.0,32.68364405,2013,-3.347758766
OVV,4290.0,2952.0,7668.0,17648.0,802.0,39.70448692,5858.0,5147.0,613.4181319,46.7292477,10277.85926,55819.0,3.492932038,2014,-19.709190061999998
OVV,2861.0,2406.0,7872.0,24621.0,1002.0,54.10931174,8019.0,9685.0,984.1700588,47.33435883,4304.446455,51459.0,,2015,-71.26220774800001
OVV,1607.0,1333.0,5333.0,15614.0,-61.0,26.89453838,4422.0,6167.0,1198.08456,47.11978125,11422.56566,48444.0,,2016,102.348698509
OVV,1923.0,1562.0,4561.0,14653.0,76.0,18.08860186,3193.0,6126.0,858.4505514,47.21363687,12970.38373,47002.0,16.74063692,2017,20.963532295
OVV,2271.0,1658.0,4571.0,15267.0,422.0,22.82910287,4443.0,6728.0,1012.773868,46.17373527,5504.797698,47010.0,41.37970533,2018,-68.72133923499999
OVV,2676.0,2016.0,4493.0,15344.0,822.0,30.93873724,5939.0,7447.0,948.7297056,49.61587288,6092.836382,47093.0,3.792694091,2019,-10.478887264000004
OVV,1869.0,2433.0,7184.0,21487.0,860.0,25.75038285,6726.0,9930.0,831.436504,58.43791451,3731.600772,56875.0,,2020,101.10678001600002
OVV,1247.0,2423.0,7006.0,14469.0,91.0,23.4295612,6087.0,3837.0,488.3295218,60.46767741,8798.545123,58747.0,,2021,98.99157963799999
SKG.I,3600.732447,2173.578787,5457.010665,11369.70409,264.5449974,45.27713642,9871.094897,2307.767574,,,1935.165245,7349.63168,,2009,166.76065769
SKG.I,3358.529462,2157.418542,5291.187081,11535.81859,-43.92346337,39.77172475,8671.190517,2399.358644,,,2148.980777,8353.375709,,2010,26.345406241
SKG.I,3273.359641,2078.790716,4831.783827,10622.70082,131.274285,40.05311221,8931.844024,2358.370678,,,1341.229943,7678.416159,6.297874636,2011,-35.404161502
SKG.I,3741.100324,2301.618123,4671.84466,10900.97087,299.9072012,42.13993184,9523.624595,2582.524272,346.907355,79.20751794,2704.392642,7734.627832,7.61614623,2012,83.076300034
SKG.I,3473.981423,2200.759975,4293.329111,11158.16973,328.5382078,42.07740177,9677.802407,2977.886848,307.5826858,81.78416617,5631.482987,8624.920836,22.42366412,2013,77.114857097
SKG.I,3470.599555,2267.916541,4227.94623,11314.8418,356.1088986,46.93929487,10936.85571,3172.334167,338.1057758,81.11143591,5239.042853,8978.200511,15.70531125,2014,11.393292193000002
SKG.I,3065.384383,2149.640114,3820.238311,10264.31985,419.249204,41.60859455,9778.019718,2687.957418,373.025435,83.26947024,6002.816395,8067.501361,18.35763862,2015,29.973166982
SKG.I,2711.742922,1988.466676,3608.779227,9244.035143,517.0350636,37.31515676,8806.376994,2364.222804,393.4685388,80.07246726,5415.436966,6975.380372,11.08658165,2016,0.45813561799999936
SKG.I,2851.135408,2006.938604,3557.611438,9318.755257,478.1566899,36.19234687,8577.586207,2448.486123,322.9488861,75.68097344,8009.357267,7141.505467,16.79065584,2017,30.852111488
SKG.I,3553.220331,3025.395569,4011.468193,10802.4136,541.9788358,43.33751068,10270.99003,3008.601144,306.135356,75.87232095,6328.071098,8351.62726,10.2811174,2018,-12.094071773
SKG.I,3389.072392,2433.709515,4058.858611,10887.46674,1056.651384,43.47506613,10260.11561,3164.281127,327.4241216,80.86842921,9136.217388,8350.536746,,2019,44.687398771
SKG.I,3004.282223,2483.016837,4132.009058,11125.93323,713.704445,42.61687187,10142.81551,3309.194449,298.6263763,85.28977094,11985.2805,9503.845033,21.53556992,2020,18.192182421000002
SKG.I,3978.993649,2723.497802,4000.97704,12567.17147,686.9812807,43.22690629,10417.68442,4604.298974,265.7185629,85.68373026,14264.14215,11277.47924,21.13290521,2021,21.293125584000002
NRC.OL,101.4897845,60.20733446,56.90063784,222.0806877,8.782114168,12845.59397,118.3079205,122.791816,,,92.36269238,69.40578521,,2009,7.441443985999999
NRC.OL,121.6197742,56.39555356,82.3732178,244.0009321,-13.98003965,13810.70983,127.1966376,120.1610453,,,12.5687462,95.52438982,,2010,-151.383738145
NRC.OL,78.2843794,109.2461095,73.2390326,138.8388471,-23.51839171,23873.59873,97.88175478,18.52433955,,,6.606474972,101.2928991,,2011,-95.3768474009633
NRC.OL,70.22253455,63.54566141,89.18314761,98.17956698,-62.87627094,2672.56097,48.29317672,-32.52986648,,,11.68928809,108.3120838,,2012,-116.9245998494634
NRC.OL,58.53945713,54.0945533,24.14596441,76.59086824,-8.693389236,224.67433,47.66241237,7.346755348,,,14.79700844,87.50997663,,2013,-190.107502166
NRC.OL,28.50716252,20.67306266,2.220628719,32.21139739,-10.14363103,26.21302296,36.2156504,9.273527521,,,17.73099379,80.25039975,,2014,51.381385346
NRC.OL,16.45516595,9.089266595,0.217478587,19.79684154,1.050761623,3.35567112,32.91836188,9.99143469,,,215.9719706,66.09743041,27.02412302,2015,184.158005076
NRC.OL,69.79795923,49.43550759,28.28118283,154.0758841,9.41433818,3.930951715,76.69856784,82.24167968,,,295.6753572,69.3454603,36.72353895,2016,23.917065335
NRC.OL,97.25599166,55.80641426,22.34572189,187.9124696,8.215892054,6.394082752,228.6673614,117.4018757,,,307.3808121,22.46150284,23.02870579,2017,-6.156058181643397
NRC.OL,140.0024369,95.40636042,53.36907518,302.6684538,19.82160555,7.103674344,289.1434142,165.3466553,,,358.8162623,46.91117339,21.4161103,2018,19.730390395
NRC.OL,143.1928415,117.147256,71.1912672,340.3289847,0.0,8.503109151,367.64791,166.6917476,,,350.1001978,70.03368562,,2019,-18.66022484702911
NRC.OL,205.276588,211.4280507,203.5678484,617.7663356,-6.721887332,13.02263592,705.4816367,231.2494304,17.44708812,45.00049889,271.274791,110.8402442,,2020,-31.445713802999997
NRC.OL,234.7894007,192.0050362,205.9944742,683.9669383,-7.417873543,10.41131756,751.8157125,318.0265566,17.02352247,48.41227944,199.3293689,119.7262733,,2021,-40.363040745000006
PYPL.O,,,,,,,,,,,,,,2009,0.0
PYPL.O,,,,8300.0,,,3508.0,,,,,,,2010,0.0
PYPL.O,,,,11140.0,,,4499.0,,,,,,,2011,0.0
PYPL.O,,,,16183.0,,4.640983607,5662.0,,,,,,,2012,0.0
PYPL.O,14620.0,11261.0,1103.0,19160.0,,5.513934426,6727.0,7390.0,,,,2403.0,,2013,0.0
PYPL.O,14620.0,11261.0,1103.0,19160.0,,5.513934426,6727.0,7390.0,,,,2403.0,,2014,0.0
PYPL.O,17565.0,13283.0,1093.0,21917.0,,6.577868852,8025.0,8248.0,,28.97455223,44225.18017,2862.0,38.50572267,2015,1.140610554000002
PYPL.O,20648.0,13617.0,0.0,28881.0,1588.0,7.524816924,9248.0,13759.0,,40.94003863,47626.3143,3849.0,35.02125054,2016,9.637460441000002
PYPL.O,25733.0,16878.0,0.0,33103.0,1825.0,8.901477832,10842.0,14712.0,5.105009928,61.18570937,88484.63732,4500.0,57.29316638,2017,65.078187575
PYPL.O,32645.0,22863.0,1000.0,40774.0,2318.0,10.72399672,13094.0,15994.0,4.407481716,58.98761379,99088.21571,5158.0,44.18510559,2018,16.257905207
PYPL.O,32963.0,25904.0,1998.0,43332.0,2913.0,12.84372402,15451.0,15386.0,3.201665541,70.06545695,127012.3972,5907.0,51.07851841,2019,26.759077967000003
PYPL.O,38495.0,26919.0,4978.0,51333.0,3684.0,14.95959596,17772.0,16885.0,1.169944999,77.13119241,274410.2217,6895.0,88.44845102,2020,87.712201287
PYPL.O,50995.0,38447.0,8939.0,70379.0,4605.0,18.07413648,21454.0,20019.0,0.563635647,81.72705588,221568.3318,7716.0,45.41120037,2021,13.081379604999995
CERV.MI,,,,,,,,,,,,,,2009,0.0
CERV.MI,,,,,,,,,,,,,,2010,0.0
CERV.MI,190.2110032,300.1708738,391.0394822,951.5210356,,18.01429993,345.9210356,221.6970874,,,,,,2011,0.0
CERV.MI,214.0397403,622.8810429,392.5255964,947.7293118,,19.96864174,383.4494406,215.9423158,,,,,,2012,0.0
CERV.MI,214.0397403,622.8810429,392.5255964,947.7293118,,19.96864174,383.4494406,215.9423158,,,,,,2013,0.0
CERV.MI,299.3553619,256.3735327,1061.87701,2005.45537,,13.79903064,430.8739038,507.3700415,,,1035.872314,,10.57292171,2014,-12.669504295
CERV.MI,254.904736,213.7313252,645.5743059,1734.811589,56.59900891,1.771728959,304.9053408,725.2924454,,,1640.983607,63.95330551,,2015,63.52848877300001
CERV.MI,231.6829748,783.0670822,638.104495,1538.293459,76.87042004,1.968640208,383.8848405,609.5578892,,,1617.483179,60.74108665,37.01097664,2016,6.801903182000002
CERV.MI,237.2203532,182.5841043,601.3046678,1482.661901,97.15196891,2.020783498,396.2931034,564.3744743,,,2479.576781,67.99831791,34.30420712,2017,34.35332383
CERV.MI,337.7886542,257.7392306,687.9104137,1757.895179,120.6970873,2.400412435,472.7894339,642.3003563,,,1597.832273,10.92717218,23.41908877,2018,-30.865509336
CERV.MI,309.539866,267.2080007,726.5093128,1771.769199,126.488711,2.694126963,524.3841178,619.7885127,5.942004664,57.86585063,1901.148743,126.5987705,22.12299316,2019,25.580488767
CERV.MI,386.475125,312.5832343,712.5787503,1776.572204,131.4937867,2.975847516,582.0976168,543.3995471,6.255570526,64.65174677,1788.672134,142.0969442,35.51339499,2020,-2.5988432079999964
CERV.MI,403.7811431,302.3045921,786.7623351,1843.492916,114.6093579,3.033182193,592.3045921,599.8876404,4.690844567,73.5688042,2273.004647,152.8224231,123.350132,2021,38.317996839
TGS.OL,497.477,237.524,42.87,954.316,169.46,5.611747023,582.432,661.063,,29.1249508,1881.27073,70.07,11.59758556,2009,119.523626312
TGS.OL,610.505,231.633,0.0,1144.277,158.289,4.586473745,477.695,839.855,,32.34333972,2312.935276,76.644,14.9604151,2010,37.070697643
TGS.OL,602.727,207.743,12.715,1216.916,157.174,5.442819378,568.263,908.77,,37.25883869,2292.897225,76.049,12.61410582,2011,9.545049961
TGS.OL,632.407,217.861,4.285,1333.182,172.382,5.884716917,608.568,972.888,,31.89808703,3359.907743,88.184,13.5832107,2012,38.979206848000004
TGS.OL,800.55,374.525,4.285,1660.721,284.101,9.049458337,932.239,1168.147,,36.8964731,2743.381987,114.111,10.16175801,2013,-5.591601981402678
TGS.OL,731.186,341.527,4.285,1736.257,275.69,8.513891967,883.444,1292.838,,47.61473261,2245.46119,143.846,8.401081723,2014,7.4688023999999995
TGS.OL,777.726,392.516,0.0,1767.618,276.114,8.864281631,914.785,1338.662,,53.17893511,1644.746886,151.864,13.22712838,2015,-5.434556088999999
TGS.OL,471.198,218.18,0.0,1455.247,-28.347,6.042500493,612.347,1197.528,,61.15750904,2266.929406,153.6,,2016,37.935201512999996
TGS.OL,544.155,262.11,0.0,1476.575,22.24,4.472517018,455.991,1169.131,,60.99342189,2421.782849,121.685,61.29604948,2017,5.751097424999999
TGS.OL,523.564,194.925,2.5,1424.1,75.594,4.778224358,492.181,1200.109,21.66908972,67.76184928,2460.266605,128.549,23.12379293,2018,18.494628067000004
TGS.OL,611.368,296.069,2.5,1582.044,178.8,5.936282279,614.239,1232.613,24.97395878,64.70885616,3603.767208,136.442,20.1392121,2019,32.337953575
TGS.OL,717.302,589.661,22.398,2199.744,194.492,5.353218641,585.61,1545.806,71.48779865,68.30507561,1823.034328,,,2020,-32.394847239
TGS.OL,564.715,665.754,60.384,2008.818,-135.185,3.075512157,360.001,1268.664,43.15479218,76.97801286,1128.474339,201.974,95.27865376,2021,-28.678777561
MIKN.S,150.8173212,73.64514013,7.661449058,242.751898,-12.59131336,14.97094082,249.9362639,163.4211266,,,104.7972564,149.5735308,,2009,35.80830407799999
MIKN.S,119.6871077,47.71607919,21.53742154,203.6301304,,8.854255419,147.6233704,136.6547562,,,122.5541677,155.0767745,,2010,6.349811493000001
MIKN.S,135.706481,54.09212641,14.43063739,221.2972683,,11.86260777,198.1681843,150.9898232,,,94.47263567,156.5099089,14.16998637,2011,-18.787958846000002
MIKN.S,145.787116,56.7822099,16.43664676,233.6806741,,13.57177717,226.3438567,158.0514078,,,92.06560324,163.4001706,16.44381967,2012,-1.529762180000001
MIKN.S,159.5969416,66.09612234,16.11687602,252.4391043,,15.37719636,256.9950847,167.1436374,,,116.7143645,173.0999454,10.95754834,2013,24.882842144576163
MIKN.S,171.1682348,68.39941756,15.7594086,260.015681,2.727065527,16.16143891,270.1019265,171.8783602,,,119.1594308,178.5999104,55.10826233,2014,20.810548712999996
MIKN.S,155.2690876,63.08218489,14.71381149,238.6621064,2.258522727,14.99530385,250.6126144,156.2237199,,,100.3001436,167.2105422,,2015,-15.119289946
MIKN.S,151.2507487,63.24615692,22.73008585,243.4348173,0.926353863,13.66178862,228.1772809,154.2932721,,,100.1648049,174.3361948,19.76284585,2016,5.26055726242197
MIKN.S,155.4165848,67.434663,23.06838279,247.352132,2.345914475,15.05386498,251.5091374,153.6136766,,,125.2212165,174.0204362,226.2864228,2017,20.120506837999997
MIKN.S,174.9625372,98.22641897,23.89613056,272.7075849,1.22018155,15.26632481,255.065175,161.4954326,,,114.8035255,190.4608437,16.77460979,2018,-1.784278266000002
MIKN.S,188.4868555,112.1143265,10.77236601,295.0081516,12.33551637,19.32484612,320.6562054,167.4230691,,,116.5684579,200.1823925,8.487770579,2019,6.597222553999998
MIKN.S,183.9677619,107.0975408,22.30832817,299.1444513,9.257577358,20.74724952,338.4511263,174.8501757,9.859657796,19.26832565,102.4390665,212.9882207,,2020,-15.674171038
MIKN.S,186.0648514,130.6157496,27.25793696,313.1013445,-23.7493276,17.80377935,291.2879901,164.4096712,9.608748405,24.8271384,140.8891272,237.9810191,9.204470743,2021,34.134888565
BDEV.L,6275.22966,1433.769056,2443.284712,8304.303447,-134.2007617,7.151000792,3762.141517,3838.530177,7.156062522,50.79266092,1701.484524,33.42003885,,2009,124.724214238
BDEV.L,5911.394108,1552.546224,1390.221664,7887.239735,-36.97572598,3.728417763,3042.016053,4334.932664,7.970378987,45.47150566,1174.755068,30.34243606,,2010,-25.016933794
BDEV.L,5506.36263,1666.318982,651.1866746,7662.917021,40.19799483,3.397340798,3266.203444,4701.927243,,47.26856554,1226.279385,31.45209172,,2011,10.426629054
BDEV.L,5383.044885,1592.486729,537.1109087,7464.742281,125.7871765,3.72488677,3648.89908,4670.352106,,41.5280115,2900.802692,31.56704463,26.579306,2012,91.316959783
BDEV.L,5485.200621,1819.122076,527.4845618,7383.567061,224.2570891,3.969203404,3964.04344,4674.352812,7.397017682,40.2275456,5004.259848,25.70498585,41.06839301,2013,56.143879420000005
BDEV.L,6663.18904,1984.128342,342.2326361,8798.337581,495.0800006,5.374183776,5399.44244,5722.690657,5.809515994,51.46323522,6403.299059,31.9827601,13.62928839,2014,36.352307812999996
BDEV.L,7386.060244,2218.173823,277.1932029,9283.380972,690.4180301,5.855110816,5904.293746,5814.618212,6.068125241,50.03275735,8267.733089,36.74969375,12.56019893,2015,34.514979659
BDEV.L,6965.697102,2113.526891,236.1817069,8539.798281,733.9388362,5.563042503,5635.362057,5324.134444,6.414215912,55.52458923,5271.286716,38.98661415,7.814819146,2016,-15.360173790000001
BDEV.L,7135.004884,2192.901335,96.25529144,8612.308694,803.0672526,5.969172731,6056.91957,5617.84435,6.382157959,60.56648097,8338.136697,42.98274178,10.04275361,2017,42.836668375
